Note_ID,Tags,Actor,Common Words,Components,English,Frequency,HSK_2,Hanzi,ID,Image,Initial,MBP_Level,MBP_Phase,Notes,Pinyin,Scene,Set,Simplified,Sound,Tone,Tone-Location,Traditional,Translation of Words,Words_English_Sound,Words_Sound
1778227240743,migaku_import,Maui (Dwayne the Rock),"兀凳, 凳子","[登|nid1775412213542], [几|nid1775412213666]",bench,"<div class=""freq freq-basic"">basic</div>",,凳,1778227407,"<img src=""MBP_note_1778227240743.jpg"">",d,,Unknown,"<!-- ANKI_LINKER_START -->
<div style=""margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;""><b>Words containing 凳:</b> [凳子|nid1745790060011], [平时, 抢, 凳子, 弱智|nid1745789958888]</div>
<!-- ANKI_LINKER_END -->",dèng,"In the lush fourth section of his backyard, Maui roars with effort, using his immense strength to ascend (登) and balance on a ridiculously tiny, intricately carved small table (几). He triumphs, perched like a king on this improvised wooden bench, eyes gleaming with the challenge overcome, ready to launch into a haka.",-eng,凳,[sound:hypertts-ee8d06d1b4f016fc68d2206c3e487bb94f0f8e5b661e34cefc763a94.mp3],4,Backyard [4],櫈,"Chinese-style low stool, stool",[sound:en_words_343d5dc89e9b5ef2cee2161b6b1a3759a1b993dc.mp3],[sound:zh_words_5a1ed9e49ca0f2a81981373392a41cdaae11f11c.mp3]
1778227239720,migaku_import,Branch Trolls (J. Timberlake),"品秩, 禄秩","[禾|nid1775412213944], [失|nid1775412213759]",(literary) salary according to rank,"<div class=""freq freq-basic"">basic</div>",,秩,1778227256,"<img src=""MBP_note_1778227239720.jpg"">",zh,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 秩:</b> [秩序|nid1769292482069]</div>
<!-- ANKI_LINKER_END -->",zhì,"In the chaotic Backyard [4], Branch Trolls, led by a frantic J. Timberlake, are desperately wrestling with enormous stalks of 禾 (grain), their tiny muscles bulging. With every frantic tug, more precious grains are 失 (lost), threatening to completely decimate their hard-earned salary according to rank.",-i,秩,[sound:hypertts-f37d5c247c5313be3e0834d8bb02d5e1f87610921c48f0f518ea8a66.mp3],4,Backyard [4],秩,"(old) rank and salary of an official post, official rank and pay",[sound:hypertts-00b95fd3b0938329232a2452b5f07a77a56fb7b522407cd11af0b744.mp3],[sound:zh_words_c0793f934c9943e16afc94f8918637ad1fec26f4.mp3]
1778227240747,migaku_import,Growthlite,"杠龟, 海龟","[刀|nid1775412213671], [电|nid1775412213543]",tortoise; turtle,"<div class=""freq freq-basic"">basic</div>",,龟,1778227408,"<img src=""MBP_note_1778227240747.jpg"">",gu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 龟:</b> [乌龟|nid1769293961334], [海龟|nid1765403993906]</div>
<!-- ANKI_LINKER_END -->",guī,"In Front [1], Growthlite, gripping his razor-sharp 刀, stares down a colossal, ancient 龟 whose thick, armoured shell glows an ominous blue, pulsing with raw 电 that arcs violently around its powerful limbs. A primal fear mixed with exhilaration courses through him as the electrified tortoise slowly lowers its ancient head, ready to unleash untold fury.",-ui,龟,[sound:hypertts-122fc3ae6211f31490b982f4ebfebd5dc2f60d152999e7f12dc21d42.mp3],1,In Front [1],龜,"(Tw) to lose one's shirt (gambling); to meet with failure (from Taiwanese 摃龜, Tai-lo pr. [kòng-ku]), turtle",[sound:en_words_000ff6666550eeb719ab31f72dc31bc3259c806d.mp3],[sound:zh_words_9b90cf359af0707e6f1b3519ef9621e7ec2a150d.mp3]
1778227240752,migaku_import,Chaplin,"大锤, 实锤","[金|nid1775412214015], [垂|nid1775412213746]",hammer,"<div class=""freq freq-basic"">basic</div>",,锤,1778227409,"<img src=""MBP_note_1778227240752.jpg"">",ch,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 锤:</b> [窗,锤|nid1752258013310], [锤子|nid1747316953678]</div>
<!-- ANKI_LINKER_END -->",chuí,"In a grand, echoing hall, Chaplin, brow furrowed with comedic determination, struggles to fix a precariously wobbling chandelier. He wields a peculiar, heavy metal hammer from which a ridiculous, ornate golden pendulum dangles and dramatically droops with every comically exaggerated swing, making his repair efforts hilariously futile.",-ui,锤,[sound:hypertts-d93fa7482583e212acabc412e69b04a2ee50b1277945770eb6660322.mp3],2,Hall or Kitchen [2],錘/鎚,"sledgehammer, (neologism c. 2014) (slang) solid proof",[sound:en_words_697e0da1c6ebe34e4d4e08868ea55d0c1d76fca9.mp3],[sound:zh_words_3ecf544a22d0d6313b319c6b173af679dc6e72b8.mp3]
1778227240757,migaku_import,Batman,"围脖, 脖子","[肉|nid1778231661031], 孛",neck,"<div class=""freq freq-basic"">basic</div>",,脖,1778227410,"<img src=""MBP_note_1778227240757.jpg"">",b,,Unknown,"<!-- ANKI_LINKER_START -->
<div style=""margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;""><b>Words containing 脖:</b> [脖子|nid1757345696607]</div>
<!-- ANKI_LINKER_END -->",bó,"Batman, lurking silently in the shadowy corners of a vast, abandoned hall, senses a sudden, chilling flicker. A ghostly 'comet' (孛) composed of pure cosmic energy materializes, lunging with terrifying speed towards the exposed flesh (月/肉) of his neck. With a lightning-fast counter-grapple, he deflects the eerie attacker, the air crackling with residual power around his now throbbing throat.",-o,脖,[sound:hypertts-f60775cab7e6f691bbcdd8caad4f144003c6e14cd5f90ba2b2ffc625.mp3],2,Hall or Kitchen [2],脖,"muffler, neck",[sound:en_words_17e87b7822ede88294df5ca1a5b173d16fd3b23e.mp3],[sound:zh_words_fd99df4006a44cbf2500b2712d2be51a5193fc5e.mp3]
1778227240247,migaku_import,Hulk,"葫芦, 宝葫芦","[草|nid1778231661068], [胡|nid1778231661039]",used in 葫蘆|葫芦[hu2 lu5],"<div class=""freq freq-basic"">basic</div>",,葫,1778227306,"<img src=""MBP_note_1778227240247.jpg"">",hu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 葫:</b> [葫芦|nid1773422765466]</div>
<!-- ANKI_LINKER_END -->",hú,"In the heart of a chaotic kitchen, the HULK, eyes blazing with reckless (胡) fury, savagely yanks a thick, grassy (艹) vine from the counter. As he bellows, emerald tendrils violently lash out, coiling around his furious face and thick beard, before miraculously twisting into a massive, emerald green gourd right in his enraged hands.",-u,葫,[sound:hypertts-1c3bc439114d93e8bc707e6c845f1e6cb8d424285228f663514cb1c3.mp3],2,Hall or Kitchen [2],葫,"calabash or bottle gourd (Lagenaria siceraria), magic gourd, granting your every wish",[sound:hypertts-41474deed1f41d811acc1e6c8b5ffdb2960a0468888434addab4de18.mp3],[sound:zh_words_44ab5b18bf3691ad8443ee6b9f3cfb5be1ad72db.mp3]
1778227239738,migaku_import,Amidala (Natalie Portman),"佳酿, 私酿","[酉|nid1775412214009], [良|nid1775412213976]",to ferment,"<div class=""freq freq-basic"">basic</div>",,酿,1778227257,"<img src=""MBP_note_1778227239738.jpg"">",ni,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 酿:</b> [酝酿|nid1773583961343]</div>
<!-- ANKI_LINKER_END -->",niàng,"In her sprawling backyard, Queen Amidala intensely watches a giant 酉 (wine vessel) where she's attempting to 酿 (ferment) a batch of exotic fruits into something truly 良 (good). A yeasty, sweet scent fills the air as the vessel rumbles and fizzes, her gaze fixed on the captivating, transforming concoction.",-iang,酿,[sound:hypertts-7af4f5d0179754d762fbfeb8b0068741c8d4a4993dbdaeed38db3560.mp3],4,Backyard [4],釀,"excellent wine, to brew alcoholic drinks illegally",[sound:hypertts-5111b32b5e87e7bc8aecefb3929685207fdf53fd45a49302336ddb6c.mp3],[sound:zh_words_a553f061c4c2478a355e564772d20dd0ca620a6b.mp3]
1778227240255,migaku_import,Amidala (Natalie Portman),"印纽, 巴纽","[丝|nid1768474725316], [丑|nid1775412213574]",to turn,"<div class=""freq freq-basic"">basic</div>",,纽,1778227307,"<img src=""MBP_note_1778227240255.jpg"">",ni,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 纽:</b> [纽约|nid1764758529516]</div>
<!-- ANKI_LINKER_END -->",niǔ,"In Room [3], Amidala finds herself intricately bound by glistening silk to a grotesque, cackling clown. With a surge of desperation, she fiercely turns and strains against the taut threads, her muscles coiling as she fights to wrench herself free from the hideous entanglement.",-iu,纽,[sound:hypertts-1c7839503ab2c6ab906b1838c7265f0f10765bf3048b1e400f1be0d1.mp3],3,Room [3],紐,"decorated knob protruding from seal, allowing it to be strung on a cord, (Tw) Papua New Guinea (abbr. for 巴布亞紐幾內亞|巴布亚纽几内亚[Ba1 bu4 ya4 Niu3 Ji1 nei4 ya4])",[sound:en_words_453b70d22649a96d3cc8434f5d6a6f218a3a464f.mp3],[sound:zh_words_4b0173153a147141f131fa2a1fd7d0144d3b1db5.mp3]
1778227240259,migaku_import,Maui (Dwayne the Rock),"句逗, 引逗","[辵|nid1778231661109], [豆|nid1775412213992]",to tease (playfully); to entice,"<div class=""freq freq-basic"">basic</div>",,逗,1778227308,"<img src=""MBP_note_1778227240259.jpg"">",d,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 逗:</b> [逗|nid1752238779810], [逗我|nid1755614759425]</div>
<!-- ANKI_LINKER_END -->",dòu,"In the sun-drenched backyard, Maui, with a mischievous grin, *teases* a tiny Kakamora, striding playfully as he expertly flicks individual magical beans from his massive hand, just out of reach, enticing it to chase his lumbering form. The little warrior squeals with delight, scrambling through the grass, utterly captivated by Maui's playful, taunting gait and the promise of the elusive treat.",-ou,逗,[sound:hypertts-41b3c9726c9ade44e7266b85fe56af19198ec668577210c91237899c.mp3],4,Backyard [4],逗,"punctuation of a sentence (in former times, before punctuation marks were used), to tantalize",[sound:en_words_9594663b9947e9876a198b0ea3eee2dcef66c3e2.mp3],[sound:zh_words_a860e67b33cac2c744da0926a6f384a63f4e8b40.mp3]
1778227239749,migaku_import,Hulk,"令狐, 搜狐","[犬|nid1775412213903], [瓜|nid1778231660951]",fox,"<div class=""freq freq-basic"">basic</div>",,狐,1778227258,"<img src=""MBP_note_1778227239749.jpg"">",hu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 狐:</b> [狐狸|nid1765404639888]</div>
<!-- ANKI_LINKER_END -->",hú,"Hulk, absolutely livid, crashes through the grand hall, his eyes fixed on a cunning fox that has just pilfered his prize melon. The enraged giant lets out a deafening bellow as the agile creature nimbly tosses the round melon in the air before slipping out a cracked window with a mischievous flick of its tail.",-u,狐,[sound:hypertts-fd5c8f47d996ca26eda04b5736b12c87b431fd75e22231c011ca4726.mp3],2,Hall or Kitchen [2],狐,"old place name (in present-day Linyi County 臨猗縣|临猗县[Lin2 yi1 Xian4], Shanxi), Sohu, Chinese web portal and online media company",[sound:hypertts-520d9a47ed8b28230c1c2e3dbc1b3885faebb49cdde27dfccc15d2dc.mp3],[sound:zh_words_ad9c1b45e89422c0fd06ed5ed83a3bb8d975d1aa.mp3]
1778227240775,migaku_import,Diva,"间谍, 影谍","[讠|nid1775412213990], [世|nid1778231660376], [木|nid1775412213863]",to spy,"<div class=""freq freq-advanced"">advanced</div>",,谍,1778227414,"<img src=""MBP_note_1778227240775.jpg"">",di,,Unknown,"<!-- ANKI_LINKER_START -->
<div style=""margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;""><b>Words containing 谍:</b> [间谍|nid1770370937986]</div>
<!-- ANKI_LINKER_END -->",dié,"Diva, the notorious spy, presses herself against a grand, antique wooden (木) screen in the echoing hall, its surface intricately carved to reveal an entire miniature world (世). She strains to catch every crucial word (言) through a delicate, leaf-thin (枼) opening, her heart thrumming as she meticulously gathers intelligence.",-ie,谍,[sound:hypertts-f47b11aacd165824bed6d52e1cdda16414fb78da74e7561730746ebd.mp3],2,Hall or Kitchen [2],諜,spy; intelligence,[sound:en_words_09ee047162e0997f8bdc33da264070a9d3ea8396.mp3],[sound:zh_words_c6f5b70850411e3b0b698de1b9fe1e392a0ef15c.mp3]
1778227240265,migaku_import,Lucario,"葫芦, 芦山","[草|nid1778231661068], [户|nid1775412213829]",rush,"<div class=""freq freq-basic"">basic</div>",,芦,1778227309,"<img src=""MBP_note_1778227240265.jpg"">",lu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 芦:</b> [葫芦|nid1773422765466]</div>
<!-- ANKI_LINKER_END -->",lú,"In the bustling kitchen, Lucario lets out a shocked gasp as a virulent *rush* of towering green **grass** explodes from beneath the old **door**frame, threatening to swamp the entire room! His eyes widen in frantic alarm as the thick, earthy aroma fills the air, and he *rushes* to find something to hack back the impossibly fast-growing foliage before it consumes his home.",-u,芦,[sound:hypertts-c961f91e2a73601854f80b948741a624e3673200b7b0e086df1db234.mp3],2,Hall or Kitchen [2],蘆,"calabash or bottle gourd (Lagenaria siceraria), see 蘆山縣|芦山县[Lu2 shan1 Xian4]",[sound:en_words_759c56ae9aaa6e9e385ac11b8c940a9ebe522233.mp3],[sound:zh_words_d07dfd2c0289c467275bd3e4873785164c9d176d.mp3]
1778227240270,migaku_import,Branch Trolls (J. Timberlake),"基桩, 打桩","[木|nid1775412213863], [庄|nid1778231660745]",stump; stake; pile,"<div class=""freq freq-basic"">basic</div>",,桩,1778227310,"<img src=""MBP_note_1778227240270.jpg"">",zh,,Unknown,"<!-- ANKI_LINKER_START -->
<div style=""margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;""><b>Words containing 桩:</b> [桩|nid1763115481061]</div>
<!-- ANKI_LINKER_END -->",zhuāng,"In Front [1] of the ancient 庄 (village), a frantic Branch Troll army, led by Justin Timberlake's character, desperately hammers sharpened 木 (wood) *stakes* into the ground. With tiny, determined grunts, they furiously construct a formidable defensive *pile*, their colorful hair flying as each *stake* is driven deep, creating a symphony of frantic thuds. The result is a chaotic field of newly-erected wooden *stumps* and *stakes*, a gritty testament to their furious labor and unwavering determination.",-uang,桩,[sound:hypertts-401000b4df21c0c7cb92873fb1c35aaeed8b24d9d0cbfdb74382fd6a.mp3],1,In Front [1],樁,"foundation piles, to drive piles into",[sound:en_words_62761afec79d12f4711112131e333047f4e58bfe.mp3],[sound:zh_words_2634ffe957e0616525de89d2dd222415e7076cb8.mp3]
1778227239763,migaku_import,Yelena (Black Widow),"哎哟, 啊哟","[口|nid1775412213718], [约|nid1775412213953], 喲",Oh! (interjection indicating slight surprise),"<div class=""freq freq-basic"">basic</div>",,哟,1778227259,"<img src=""MBP_note_1778227239763.jpg"">",y,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 哟:</b> [哟|nid1756559463272]</div>
<!-- ANKI_LINKER_END -->",yō,"In Front of a ticking doomsday device, Yelena studies the timer, realizing her covert 约 (appointment/plan) is off by a crucial few minutes. Her mouth (口) opens ever so slightly in a silent, almost imperceptible 'Oh!', as she registers the unexpected deviation with a flicker of cool surprise in her eyes.",-o,哟,[sound:hypertts-988eea819ab9da5748b86efea3c045bf853b6fad572d05a08d8f48ed.mp3],1,In Front [1],喲,"hey, interjection of surprise or pain",[sound:hypertts-961b327f414d854ae877a03850cc4ef5b586e99dbf4d793040c7d978.mp3],[sound:zh_words_8b8108030252b21a2227df47f4d266976e8853e8.mp3]
1778227240277,migaku_import,Qui Gon Jinn (Liam Neeson),"季肋, 肋木","[肉|nid1778231661031], [力|nid1775412213676]",(bound form) rib,"<div class=""freq freq-basic"">basic</div>",,肋,1778227311,"<img src=""MBP_note_1778227240277.jpg"">",l,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 肋:</b> [弱点, 软肋|nid1749937928993]</div>
<!-- ANKI_LINKER_END -->",lèi,"Amidst the overgrown Backyard [4], Qui Gon Jinn, grimacing, braces himself against a mighty swing, his Jedi robes ripping to reveal the raw *flesh* of his side. With a guttural roar, he focuses all his *strength*, feeling the immense impact reverberate through his very *ribs*, saving a young Padawan from certain doom.",-ei,肋,[sound:hypertts-0eddfcbe1bf1befb89b93374c8b0c4575ae62d270d7be9860b6e4f4a.mp3],4,Backyard [4],肋,"(anatomy) the floating ribs, (gymnastics) wall bars; stall bars",[sound:en_words_cf1619514146aea7235ba19fb3edb5bab997224e.mp3],[sound:zh_words_fb6448c3e8d5c09d32092ec98b3d0d22ea22c140.mp3]
1778227240789,migaku_import,Wednesdey Adams (Gena Ortega),"宗筋, 手筋","[竹|nid1778231660994], [肉|nid1778231661031], [力|nid1775412213676]",muscle,"<div class=""freq freq-basic"">basic</div>",,筋,1778227417,"<img src=""MBP_note_1778227240789.jpg"">",ji,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 筋:</b> [脑筋|nid1764759719693]</div>
<!-- ANKI_LINKER_END -->",jīn,"In front of a shadowy, ancient bamboo forest, Wednesday Addams, with a menacing glint in her eyes, flexes her incredible muscles. She grips raw meat in each hand, tearing through it effortlessly, demonstrating the sheer, terrifying strength that ripples through her flesh and sinew. The snap of bamboo under her feet and the squelch of rending meat underscore the raw power of her every muscle.",-in,筋,[sound:hypertts-30e4aa38b45f998db0093f706dba7aba1f6d7133c31bf0cdf6fa46a5.mp3],1,In Front [1],筋,"penis (Chinese medicine), flexor tendon (coll.)",[sound:en_words_633872e8c4359e05a3e8bb26d08af08a938f8abd.mp3],[sound:zh_words_52bd5e9d3047935ff5b6e7bf3207c899ec67c1f2.mp3]
